Date,BRK-B,SPY
2018-09-24,1.7467169301741736,1.6895981598578884
2018-09-25,1.7460762991530179,1.6880305010499665
2018-09-26,1.7305413692474703,1.68297971191237
2018-09-27,1.7352658728843493,1.6876821663149972
2018-09-28,1.7145259941029627,1.6878565096446634
2018-10-01,1.7198911287609977,1.6937203085813597
2018-10-02,1.7239750013767217,1.6927333132423623
2018-10-03,1.7328635425896108,1.693662311446258
2018-10-04,1.7534433557041167,1.6804250519000454
2018-10-05,1.757367170660646,1.6710196034774354
2018-10-08,1.778187086279318,1.6710196034774354
2018-10-09,1.7918001311290868,1.6685811136974944
2018-10-10,1.706438269693424,1.6157486035347988
2018-10-11,1.6430974289661455,1.5801593314094018
2018-10-12,1.6559898139651619,1.6021051998115095
2018-10-15,1.6418161749315225,1.5931060773935641
2018-10-16,1.6802530993014035,1.627940694644732
2018-10-17,1.6857784197416337,1.6282312082067827
2018-10-18,1.6712043723063186,1.604717675131347
2018-10-19,1.6802530993014035,1.6038468500247345
2018-10-22,1.6511051165383994,1.5966475509172968
2018-10-23,1.6335682647397884,1.5885194295681453
2018-10-24,1.6000160377966697,1.5403897374632516
2018-10-25,1.6173927038130853,1.5680250556069826
2018-10-26,1.5894459462551074,1.5404475527707655
2018-10-29,1.60185776589985,1.5319131054169488
2018-10-30,1.6283633158639486,1.554613810520873
2018-10-31,1.643818096824586,1.5712183820887393
2018-11-01,1.6484625716318686,1.5879389420614016
2018-11-02,1.654148077854294,1.5785336696009729
2018-11-05,1.7315824006626135,1.5872424602844557
2018-11-06,1.7497597713747546,1.5972862173867295
2018-11-07,1.7716208385238827,1.6314823499960525
2018-11-08,1.7810698538053293,1.6285213639790634
2018-11-09,1.7587284615325545,1.6126134560157308
2018-11-12,1.7250160407995523,1.5824816509569588
2018-11-13,1.745035259730187,1.5795206649399693
2018-11-14,1.729900738226315,1.568721895173698
2018-11-15,1.740711164494983,1.5850939444492087
2018-11-16,1.7489590746867165,1.5892162691348612
2018-11-19,1.7451954455123826,1.5623356058653592
2018-11-20,1.6872999044034247,1.5334225969929944
2018-11-21,1.6885010094931374,1.5386477294602574
2018-11-23,1.6581519216404208,1.528371631893216
2018-11-26,1.6866592733822696,1.553046145847545
2018-11-27,1.7018738317234265,1.5582714542769895
2018-11-28,1.7416720469652154,1.5941510640022551
2018-11-29,1.7432735604566034,1.5906675876136231
2018-11-30,1.7475977758071213,1.6003633677706963
2018-12-03,1.7681774768140008,1.6215542235088056
2018-12-04,1.6825752726435443,1.5690120509459786
2018-12-06,1.6652787635797266,1.566631734263321
2018-12-07,1.6406150698418094,1.5302296341664123
2018-12-10,1.6276425358978828,1.5331324412207132
2018-12-11,1.6197950341078244,1.533480770090277
2018-12-12,1.6213965475992125,1.5412023894725815
2018-12-13,1.620916102360252,1.5406797114079451
2018-12-14,1.6015375144507729,1.5122315652927032
2018-12-17,1.5848815082851095,1.4825640775082913
2018-12-18,1.5736707937300796,1.4809384156998624
2018-12-19,1.5628603674614114,1.4587603006794838
2018-12-20,1.5501281762522785,1.4350146969479598
2018-12-21,1.5382768306760932,1.4056118562848825
2018-12-24,1.5035233785279474,1.3684714775274591
2018-12-26,1.582078889704009,1.4376133005824705
2018-12-27,1.6024983969210054,1.4486504052585008
2018-12-28,1.6181935206164362,1.4467816634268122
2018-12-31,1.6350095924489811,1.4594537383106858
2019-01-02,1.6239590636761465,1.4609720866498785
2019-01-03,1.534753432128926,1.426109186410699
2019-01-04,1.5631005900808914,1.473877845176507
2019-01-07,1.5767937918832584,1.4854988392947952
2019-01-08,1.5719891312937813,1.4994555788751065
2019-01-09,1.5724695685250532,1.5064631730509461
2019-01-10,1.57415123896904,1.5117774420940726
2019-01-11,1.571828937503898,1.5123613374017355
2019-01-14,1.5677450648881741,1.5031345257860265
2019-01-15,1.5770340064950512,1.5203616515528837
2019-01-16,1.5888053232416395,1.5240407744259852
2019-01-17,1.5917681276049356,1.5356031496761304
2019-01-18,1.6374119227437198,1.556042036895985
2019-01-22,1.6073030575104834,1.5350192602338728
2019-01-23,1.6107463071127393,1.5382311976490515
2019-01-24,1.6097053878052223,1.539048682752973
2019-01-25,1.6235586552744712,1.5520711452639369
2019-01-28,1.6091447936213512,1.540274998389946
2019-01-29,1.6179532979969558,1.5382311976490515
2019-01-30,1.6492633884352188,1.562582445613902
2019-01-31,1.6459000475472465,1.576305859341228
2019-02-01,1.675128179255161,1.577064989520279
2019-02-04,1.6697630445971259,1.5881603611400894
2019-02-05,1.6641576873196111,1.5948176556699303
2019-02-06,1.6496636767215807,1.592715324041983
2019-02-07,1.6153907819200213,1.5775323568057888
2019-02-08,1.6089045710018712,1.579459271734761
2019-02-11,1.6259609855692099,1.5803352877257346
2019-02-12,1.6507847449740083,1.6006574650958485
2019-02-13,1.647982126392908,1.6058546723648695
2019-02-14,1.6237988778939512,1.6022924294382856
2019-02-15,1.6438981256541827,1.6197531450014013
2019-02-19,1.6471012727522727,1.6225562577489347
2019-02-20,1.650864901926607,1.6258263682613965
2019-02-21,1.6442185052262612,1.6200450955879362
2019-02-22,1.616832229744528,1.630089386442161
2019-02-25,1.6200352567273044,1.632308422054443
2019-02-26,1.6167520727919296,1.6311404613423404
2019-02-27,1.6198750629374212,1.630439862050342
2019-02-28,1.6119475323177657,1.6274029835443689
2019-03-01,1.6266016165903656,1.6375641660759228
2019-03-04,1.6160314129411775,1.6316076468002627
2019-03-05,1.6133088231896733,1.6293886111879805
2019-03-06,1.6069026491088072,1.6195193792429619
2019-03-07,1.595932157173258,1.6059715581767926
2019-03-08,1.59112749658378,1.6027596148962076
2019-03-11,1.6182735494460332,1.6260016089981897
2019-03-12,1.6215567333814074,1.6321331871830556
2019-03-13,1.6340487099787486,1.6429366082163313
2019-03-14,1.628603538483429,1.6418855333161522
2019-03-15,1.6360506318718122,1.6499973664326801
2019-03-18,1.6550288113796154,1.6559800160923281
2019-03-19,1.6427770574017548,1.6563906355742277
2019-03-20,1.6277226848427933,1.6514050052325289
2019-03-21,1.6370115143420443,1.670057131401167
2019-03-22,1.6059417666385754,1.6379146416841033
2019-03-25,1.597053225425686,1.6366829592005874
2019-03-26,1.6065022407071325,1.6488829216854504
2019-03-27,1.5952114973225053,1.6402607689148494
2019-03-28,1.6068226202792109,1.6464780817400644
