PID,Date,AID,Adj Close,qty_chg
S03,2015-11-03,SPY,196.804932,0.0
S03,2015-11-04,SPY,196.226669,0.0
S03,2015-11-05,SPY,196.012131,0.0
S03,2015-11-06,SPY,195.909561,0.0
S03,2015-11-09,SPY,194.081406,0.0
S03,2015-11-10,SPY,194.529099,0.0
S03,2015-11-11,SPY,193.764313,0.0
S03,2015-11-12,SPY,191.059372,0.0
S03,2015-11-13,SPY,188.914139,0.0
S03,2015-11-16,SPY,191.786911,0.0
S03,2015-11-17,SPY,191.647003,0.0
S03,2015-11-18,SPY,194.687683,0.0
S03,2015-11-19,SPY,194.519821,0.0
S03,2015-11-20,SPY,195.228653,0.0
S03,2015-11-23,SPY,195.004837,0.0
S03,2015-11-24,SPY,195.265991,0.0
S03,2015-11-25,SPY,195.237976,0.0
S03,2015-11-27,SPY,195.461838,0.0
S03,2015-11-30,SPY,194.65036,0.0
S03,2015-12-01,SPY,196.506485,0.0
S03,2015-12-02,SPY,194.501129,0.0
S03,2015-12-03,SPY,191.777588,0.0
S03,2015-12-04,SPY,195.517807,0.0
S03,2015-12-07,SPY,194.333267,0.0
S03,2015-12-08,SPY,193.02742,0.0
S03,2015-12-09,SPY,191.525742,0.0
S03,2015-12-10,SPY,192.020081,0.0
S03,2015-12-11,SPY,188.298538,0.0
S03,2015-12-14,SPY,189.249878,0.0
S03,2015-12-15,SPY,191.236588,0.0
S03,2015-12-16,SPY,194.03476,0.0
S03,2015-12-17,SPY,191.078033,0.0
S03,2015-12-18,SPY,187.673584,0.0
S03,2015-12-21,SPY,189.22171,0.0
S03,2015-12-22,SPY,190.938751,0.0
S03,2015-12-23,SPY,193.303223,0.0
S03,2015-12-24,SPY,192.984161,0.0
S03,2015-12-28,SPY,192.543167,0.0
S03,2015-12-29,SPY,194.598053,0.0
S03,2015-12-30,SPY,193.21875,0.0
S03,2015-12-31,SPY,191.285904,0.0
S03,2016-01-04,SPY,188.611862,0.0
S03,2016-01-05,SPY,188.930862,0.0
S03,2016-01-06,SPY,186.547623,0.0
S03,2016-01-07,SPY,182.072052,0.0
S03,2016-01-08,SPY,180.07351699999995,0.0
S03,2016-01-11,SPY,180.251831,0.0
S03,2016-01-12,SPY,181.706116,0.0
S03,2016-01-13,SPY,177.174271,0.0
S03,2016-01-14,SPY,180.08291599999995,0.0
S03,2016-01-15,SPY,176.217224,0.0
S03,2016-01-19,SPY,176.451797,0.0
S03,2016-01-20,SPY,174.190552,0.0
S03,2016-01-21,SPY,175.166336,0.0
S03,2016-01-22,SPY,178.759949,0.0
S03,2016-01-25,SPY,176.05770900000005,0.0
S03,2016-01-26,SPY,178.459686,0.0
S03,2016-01-27,SPY,176.517456,0.0
S03,2016-01-28,SPY,177.437012,0.0
S03,2016-01-29,SPY,181.762436,0.0
S03,2016-02-01,SPY,181.696747,0.0
S03,2016-02-02,SPY,178.422195,0.0
S03,2016-02-03,SPY,179.491806,0.0
S03,2016-02-04,SPY,179.7733,0.0
S03,2016-02-05,SPY,176.34854099999995,0.0
S03,2016-02-08,SPY,173.97473100000005,0.0
S03,2016-02-09,SPY,173.98413100000005,0.0
S03,2016-02-10,SPY,173.834,0.0
S03,2016-02-11,SPY,171.572784,0.0
S03,2016-02-12,SPY,175.110077,0.0
S03,2016-02-16,SPY,178.065643,0.0
S03,2016-02-17,SPY,180.974274,0.0
S03,2016-02-18,SPY,180.233032,0.0
S03,2016-02-19,SPY,180.148605,0.0
S03,2016-02-22,SPY,182.756973,0.0
S03,2016-02-23,SPY,180.448868,0.0
S03,2016-02-24,SPY,181.274536,0.0
S03,2016-02-25,SPY,183.470047,0.0
S03,2016-02-26,SPY,183.047852,0.0
S03,2016-02-29,SPY,181.612305,0.0
S03,2016-03-01,SPY,185.881454,0.0
S03,2016-03-02,SPY,186.716522,0.0
S03,2016-03-03,SPY,187.44838,0.0
S03,2016-03-04,SPY,188.058258,0.0
S03,2016-03-07,SPY,188.208344,0.0
S03,2016-03-08,SPY,186.153534,0.0
S03,2016-03-09,SPY,187.073059,0.0
S03,2016-03-10,SPY,187.223145,0.0
S03,2016-03-11,SPY,190.2444,0.0
S03,2016-03-14,SPY,190.000488,0.0
S03,2016-03-15,SPY,189.690826,0.0
S03,2016-03-16,SPY,190.788605,0.0
S03,2016-03-17,SPY,191.999008,0.0
S03,2016-03-18,SPY,192.753128,0.0
S03,2016-03-21,SPY,193.026611,0.0
S03,2016-03-22,SPY,192.922882,0.0
S03,2016-03-23,SPY,191.649689,0.0
S03,2016-03-24,SPY,191.564804,0.0
S03,2016-03-28,SPY,191.677994,0.0
S03,2016-03-29,SPY,193.451004,0.0
S03,2016-03-30,SPY,194.299835,0.0
S03,2016-03-31,SPY,193.828278,0.0
S03,2016-04-01,SPY,195.148621,0.0
S03,2016-04-04,SPY,194.516769,0.0
S03,2016-04-05,SPY,192.573914,0.0
S03,2016-04-06,SPY,194.677063,0.0
S03,2016-04-07,SPY,192.347565,0.0
S03,2016-04-08,SPY,192.866302,0.0
S03,2016-04-11,SPY,192.413589,0.0
S03,2016-04-12,SPY,194.205505,0.0
S03,2016-04-13,SPY,196.167191,0.0
S03,2016-04-14,SPY,196.176605,0.0
S03,2016-04-15,SPY,195.959671,0.0
S03,2016-04-18,SPY,197.336624,0.0
S03,2016-04-19,SPY,197.959091,0.0
S03,2016-04-20,SPY,198.14772,0.0
S03,2016-04-21,SPY,197.082016,0.0
S03,2016-04-22,SPY,197.082016,0.0
S03,2016-04-25,SPY,196.742477,0.0
S03,2016-04-26,SPY,197.034836,0.0
S03,2016-04-27,SPY,197.440399,0.0
S03,2016-04-28,SPY,195.648468,0.0
S03,2016-04-29,SPY,194.592209,0.0
S03,2016-05-02,SPY,196.13887,0.0
S03,2016-05-03,SPY,194.431854,0.0
S03,2016-05-04,SPY,193.34729,0.0
S03,2016-05-05,SPY,193.309555,0.0
S03,2016-05-06,SPY,194.016907,0.0
S03,2016-05-09,SPY,194.1772,0.0
S03,2016-05-10,SPY,196.591568,0.0
S03,2016-05-11,SPY,194.752502,0.0
S03,2016-05-12,SPY,194.809082,0.0
S03,2016-05-13,SPY,193.111496,0.0
S03,2016-05-16,SPY,195.016541,0.0
S03,2016-05-17,SPY,193.196396,0.0
S03,2016-05-18,SPY,193.252975,0.0
S03,2016-05-19,SPY,192.583344,0.0
S03,2016-05-20,SPY,193.799973,0.0
S03,2016-05-23,SPY,193.535873,0.0
S03,2016-05-24,SPY,196.044556,0.0
S03,2016-05-25,SPY,197.374359,0.0
S03,2016-05-26,SPY,197.430954,0.0
S03,2016-05-27,SPY,198.279755,0.0
S03,2016-05-31,SPY,197.902527,0.0
S03,2016-06-01,SPY,198.308075,0.0
S03,2016-06-02,SPY,198.911652,0.0
S03,2016-06-03,SPY,198.31749,0.0
S03,2016-06-06,SPY,199.326599,0.0
S03,2016-06-07,SPY,199.637802,0.0
S03,2016-06-08,SPY,200.288589,0.0
S03,2016-06-09,SPY,200.015076,0.0
S03,2016-06-10,SPY,198.119431,0.0
S03,2016-06-13,SPY,196.591568,0.0
S03,2016-06-14,SPY,196.204895,0.0
S03,2016-06-15,SPY,195.931381,0.0
S03,2016-06-16,SPY,196.516113,0.0
S03,2016-06-17,SPY,195.784683,0.0
S03,2016-06-20,SPY,197.045532,0.0
S03,2016-06-21,SPY,197.604874,0.0
S03,2016-06-22,SPY,197.282547,0.0
S03,2016-06-23,SPY,199.851669,0.0
S03,2016-06-24,SPY,192.675186,0.0
S03,2016-06-27,SPY,189.224411,0.0
S03,2016-06-28,SPY,192.637253,0.0
S03,2016-06-29,SPY,195.917389,0.0
S03,2016-06-30,SPY,198.590775,0.0
S03,2016-07-01,SPY,199.007935,0.0
S03,2016-07-05,SPY,197.576431,0.0
S03,2016-07-06,SPY,198.761475,0.0
S03,2016-07-07,SPY,198.638214,0.0
S03,2016-07-08,SPY,201.595993,0.0
S03,2016-07-11,SPY,202.307022,0.0
S03,2016-07-12,SPY,203.776459,0.0
S03,2016-07-13,SPY,203.748047,0.0
S03,2016-07-14,SPY,204.88562,0.0
S03,2016-07-15,SPY,204.610733,0.0
S03,2016-07-18,SPY,205.160553,0.0
S03,2016-07-19,SPY,204.951996,0.0
S03,2016-07-20,SPY,205.805191,0.0
S03,2016-07-21,SPY,205.027847,0.0
S03,2016-07-22,SPY,205.947449,0.0
S03,2016-07-25,SPY,205.388107,0.0
S03,2016-07-26,SPY,205.48288,0.0
S03,2016-07-27,SPY,205.264862,0.0
S03,2016-07-28,SPY,205.501846,0.0
S03,2016-07-29,SPY,205.833664,0.0
S03,2016-08-01,SPY,205.663025,0.0
S03,2016-08-02,SPY,204.345276,0.0
S03,2016-08-03,SPY,204.942505,0.0
S03,2016-08-04,SPY,205.160553,0.0
S03,2016-08-05,SPY,206.838547,0.0
S03,2016-08-08,SPY,206.715332,0.0
S03,2016-08-09,SPY,206.838547,0.0
S03,2016-08-10,SPY,206.32663,0.0
S03,2016-08-11,SPY,207.284119,0.0
S03,2016-08-12,SPY,207.104004,0.0
S03,2016-08-15,SPY,207.701248,0.0
S03,2016-08-16,SPY,206.630005,0.0
S03,2016-08-17,SPY,207.018692,0.0
S03,2016-08-18,SPY,207.483215,0.0
S03,2016-08-19,SPY,207.179825,0.0
S03,2016-08-22,SPY,207.170364,0.0
S03,2016-08-23,SPY,207.587479,0.0
S03,2016-08-24,SPY,206.525711,0.0
S03,2016-08-25,SPY,206.383514,0.0
S03,2016-08-26,SPY,205.994827,0.0
S03,2016-08-29,SPY,207.009201,0.0
S03,2016-08-30,SPY,206.667908,0.0
S03,2016-08-31,SPY,206.080124,0.0
S03,2016-09-01,SPY,206.089645,0.0
S03,2016-09-02,SPY,207.018692,0.0
S03,2016-09-06,SPY,207.644394,0.0
S03,2016-09-07,SPY,207.625412,0.0
S03,2016-09-08,SPY,207.151398,0.0
S03,2016-09-09,SPY,202.193268,0.0
S03,2016-09-12,SPY,205.094223,0.0
S03,2016-09-13,SPY,202.145859,0.0
S03,2016-09-14,SPY,202.070023,0.0
S03,2016-09-15,SPY,204.089294,0.0
S03,2016-09-16,SPY,203.30043,0.0
S03,2016-09-19,SPY,203.338593,0.0
S03,2016-09-20,SPY,203.348083,0.0
S03,2016-09-21,SPY,205.634827,0.0
S03,2016-09-22,SPY,206.930603,0.0
S03,2016-09-23,SPY,205.796814,0.0
S03,2016-09-26,SPY,204.129425,0.0
S03,2016-09-27,SPY,205.396637,0.0
S03,2016-09-28,SPY,206.416138,0.0
S03,2016-09-29,SPY,204.54863,0.0
S03,2016-09-30,SPY,206.092163,0.0
S03,2016-10-03,SPY,205.59671,0.0
S03,2016-10-04,SPY,204.54863,0.0
S03,2016-10-05,SPY,205.453812,0.0
S03,2016-10-06,SPY,205.59671,0.0
S03,2016-10-07,SPY,204.891632,0.0
S03,2016-10-10,SPY,205.958801,0.0
S03,2016-10-11,SPY,203.35759,0.0
S03,2016-10-12,SPY,203.62442,0.0
S03,2016-10-13,SPY,202.957443,0.0
S03,2016-10-14,SPY,203.062241,0.0
S03,2016-10-17,SPY,202.357178,0.0
S03,2016-10-18,SPY,203.62442,0.0
S03,2016-10-19,SPY,204.167496,0.0
S03,2016-10-20,SPY,203.786392,0.0
S03,2016-10-21,SPY,203.881668,0.0
S03,2016-10-24,SPY,204.748703,0.0
S03,2016-10-25,SPY,204.062683,0.0
S03,2016-10-26,SPY,203.652985,0.0
S03,2016-10-27,SPY,203.109894,0.0
S03,2016-10-28,SPY,202.509613,0.0
S03,2016-10-31,SPY,202.519165,0.0
S03,2016-11-01,SPY,201.051834,0.0
S03,2016-11-02,SPY,199.841766,0.0
S03,2016-11-03,SPY,198.927063,0.0
S03,2016-11-04,SPY,198.707932,0.0
S03,2016-11-07,SPY,203.09082,0.0
S03,2016-11-08,SPY,204.005508,0.0
S03,2016-11-09,SPY,206.168411,0.0
S03,2016-11-10,SPY,206.682892,0.0
S03,2016-11-11,SPY,206.206497,0.0
S03,2016-11-14,SPY,206.368454,0.0
S03,2016-11-15,SPY,207.978729,0.0
S03,2016-11-16,SPY,207.588074,0.0
S03,2016-11-17,SPY,208.655228,0.0
S03,2016-11-18,SPY,208.188339,0.0
S03,2016-11-21,SPY,209.760483,0.0
S03,2016-11-22,SPY,210.17019700000003,0.0
S03,2016-11-23,SPY,210.284531,0.0
S03,2016-11-25,SPY,211.065826,0.0
S03,2016-11-28,SPY,210.074921,0.0
S03,2016-11-29,SPY,210.484619,0.0
S03,2016-11-30,SPY,209.979645,0.0
S03,2016-12-01,SPY,209.207855,0.0
S03,2016-12-02,SPY,209.312637,0.0
S03,2016-12-05,SPY,210.570358,0.0
S03,2016-12-06,SPY,211.237335,0.0
S03,2016-12-07,SPY,214.000488,0.0
S03,2016-12-08,SPY,214.524521,0.0
S03,2016-12-09,SPY,215.820328,0.0
S03,2016-12-12,SPY,215.572601,0.0
S03,2016-12-13,SPY,217.011337,0.0
S03,2016-12-14,SPY,215.220093,0.0
S03,2016-12-15,SPY,216.106186,0.0
S03,2016-12-16,SPY,215.683441,0.0
S03,2016-12-19,SPY,216.153061,0.0
S03,2016-12-20,SPY,216.986893,0.0
S03,2016-12-21,SPY,216.383118,0.0
S03,2016-12-22,SPY,216.009308,0.0
S03,2016-12-23,SPY,216.325607,0.0
S03,2016-12-27,SPY,216.86232,0.0
S03,2016-12-28,SPY,215.070038,0.0
S03,2016-12-29,SPY,215.022125,0.0
S03,2016-12-30,SPY,214.236206,0.0
S03,2017-01-03,SPY,215.875137,0.0
S03,2017-01-04,SPY,217.159409,0.0
S03,2017-01-05,SPY,216.986893,0.0
S03,2017-01-06,SPY,217.763229,0.0
S03,2017-01-09,SPY,217.044403,0.0
S03,2017-01-10,SPY,217.044403,0.0
S03,2017-01-11,SPY,217.657791,0.0
S03,2017-01-12,SPY,217.111511,0.0
S03,2017-01-13,SPY,217.609879,0.0
S03,2017-01-17,SPY,216.84314,0.0
S03,2017-01-18,SPY,217.322342,0.0
S03,2017-01-19,SPY,216.517288,0.0
S03,2017-01-20,SPY,217.312775,0.0
S03,2017-01-23,SPY,216.747269,0.0
S03,2017-01-24,SPY,218.137009,0.0
S03,2017-01-25,SPY,220.025101,0.0
S03,2017-01-26,SPY,219.79509,0.0
S03,2017-01-27,SPY,219.450058,0.0
S03,2017-01-30,SPY,218.089096,0.0
S03,2017-01-31,SPY,218.069916,0.0
S03,2017-02-01,SPY,218.156189,0.0
S03,2017-02-02,SPY,218.299942,0.0
S03,2017-02-03,SPY,219.804672,0.0
S03,2017-02-06,SPY,219.411713,0.0
S03,2017-02-07,SPY,219.42131,0.0
S03,2017-02-08,SPY,219.708817,0.0
S03,2017-02-09,SPY,221.012268,0.0
S03,2017-02-10,SPY,221.88444500000003,0.0
S03,2017-02-13,SPY,223.092056,0.0
S03,2017-02-14,SPY,223.983383,0.0
S03,2017-02-15,SPY,225.152664,0.0
S03,2017-02-16,SPY,224.960983,0.0
S03,2017-02-17,SPY,225.315582,0.0
S03,2017-02-21,SPY,226.657364,0.0
S03,2017-02-22,SPY,226.4561,0.0
S03,2017-02-23,SPY,226.609467,0.0
S03,2017-02-24,SPY,226.896988,0.0
S03,2017-02-27,SPY,227.251602,0.0
S03,2017-02-28,SPY,226.638229,0.0
S03,2017-03-01,SPY,229.810577,0.0
S03,2017-03-02,SPY,228.363388,0.0
S03,2017-03-03,SPY,228.507141,0.0
S03,2017-03-06,SPY,227.826691,0.0
S03,2017-03-07,SPY,227.146133,0.0
S03,2017-03-08,SPY,226.724472,0.0
S03,2017-03-09,SPY,227.011993,0.0
S03,2017-03-10,SPY,227.807495,0.0
S03,2017-03-13,SPY,227.922516,0.0
S03,2017-03-14,SPY,227.050308,0.0
S03,2017-03-15,SPY,229.015091,0.0
S03,2017-03-16,SPY,228.564636,0.0
S03,2017-03-17,SPY,228.163269,0.0
S03,2017-03-20,SPY,227.912979,0.0
S03,2017-03-21,SPY,224.986679,0.0
S03,2017-03-22,SPY,225.516113,0.0
S03,2017-03-23,SPY,225.275452,0.0
S03,2017-03-24,SPY,225.111832,0.0
S03,2017-03-27,SPY,224.880783,0.0
S03,2017-03-28,SPY,226.517181,0.0
S03,2017-03-29,SPY,226.728973,0.0
S03,2017-03-30,SPY,227.450912,0.0
S03,2017-03-31,SPY,226.921509,0.0
S03,2017-04-03,SPY,226.526855,0.0
S03,2017-04-04,SPY,226.671219,0.0
S03,2017-04-05,SPY,225.997406,0.0
S03,2017-04-06,SPY,226.632736,0.0
S03,2017-04-07,SPY,226.401703,0.0
S03,2017-04-10,SPY,226.536469,0.0
S03,2017-04-11,SPY,226.266937,0.0
S03,2017-04-12,SPY,225.275452,0.0
S03,2017-04-13,SPY,223.812302,0.0
S03,2017-04-17,SPY,225.795288,0.0
S03,2017-04-18,SPY,225.121445,0.0
S03,2017-04-19,SPY,224.707535,0.0
S03,2017-04-20,SPY,226.536469,0.0
S03,2017-04-21,SPY,225.814499,0.0
S03,2017-04-24,SPY,228.298004,0.0
S03,2017-04-25,SPY,229.626389,0.0
S03,2017-04-26,SPY,229.48201,0.0
S03,2017-04-27,SPY,229.6745,0.0
S03,2017-04-28,SPY,229.173965,0.0
S03,2017-05-01,SPY,229.751511,0.0
S03,2017-05-02,SPY,229.838165,0.0
S03,2017-05-03,SPY,229.558975,0.0
S03,2017-05-04,SPY,229.828522,0.0
S03,2017-05-05,SPY,230.733353,0.0
S03,2017-05-08,SPY,230.69487,0.0
S03,2017-05-09,SPY,230.483109,0.0
S03,2017-05-10,SPY,230.897003,0.0
S03,2017-05-11,SPY,230.425339,0.0
S03,2017-05-12,SPY,230.040298,0.0
S03,2017-05-15,SPY,231.310913,0.0
S03,2017-05-16,SPY,231.099136,0.0
S03,2017-05-17,SPY,226.99852,0.0
S03,2017-05-18,SPY,227.912979,0.0
S03,2017-05-19,SPY,229.39537,0.0
S03,2017-05-22,SPY,230.560089,0.0
S03,2017-05-23,SPY,231.070282,0.0
S03,2017-05-24,SPY,231.609329,0.0
S03,2017-05-25,SPY,232.716309,0.0
S03,2017-05-26,SPY,232.668213,0.0
S03,2017-05-30,SPY,232.466034,0.0
S03,2017-05-31,SPY,232.408264,0.0
S03,2017-06-01,SPY,234.256439,0.0
S03,2017-06-02,SPY,235.036148,0.0
S03,2017-06-05,SPY,234.8629,0.0
S03,2017-06-06,SPY,234.112076,0.0
S03,2017-06-07,SPY,234.545242,0.0
S03,2017-06-08,SPY,234.660751,0.0
S03,2017-06-09,SPY,234.304581,0.0
S03,2017-06-12,SPY,234.256439,0.0
S03,2017-06-13,SPY,235.401947,0.0
S03,2017-06-14,SPY,235.103531,0.0
S03,2017-06-15,SPY,234.651123,0.0
S03,2017-06-16,SPY,234.702377,0.0
S03,2017-06-19,SPY,236.656326,0.0
S03,2017-06-20,SPY,235.06027200000003,0.0
S03,2017-06-21,SPY,235.002213,0.0
S03,2017-06-22,SPY,234.895813,0.0
S03,2017-06-23,SPY,235.176361,0.0
S03,2017-06-26,SPY,235.3311,0.0
S03,2017-06-27,SPY,233.435226,0.0
S03,2017-06-28,SPY,235.524567,0.0
S03,2017-06-29,SPY,233.454575,0.0
S03,2017-06-30,SPY,233.889877,0.0
S03,2017-07-03,SPY,234.286453,0.0
S03,2017-07-05,SPY,234.82814,0.0
S03,2017-07-06,SPY,232.68074,0.0
S03,2017-07-07,SPY,234.189713,0.0
S03,2017-07-10,SPY,234.441208,0.0
S03,2017-07-11,SPY,234.267105,0.0
S03,2017-07-12,SPY,236.027573,0.0
S03,2017-07-13,SPY,236.42414900000003,0.0
S03,2017-07-14,SPY,237.52684,0.0
S03,2017-07-17,SPY,237.49784900000003,0.0
S03,2017-07-18,SPY,237.623596,0.0
S03,2017-07-19,SPY,238.91008,0.0
S03,2017-07-20,SPY,239.016479,0.0
S03,2017-07-21,SPY,238.803665,0.0
S03,2017-07-24,SPY,238.745667,0.0
S03,2017-07-25,SPY,239.326004,0.0
S03,2017-07-26,SPY,239.335678,0.0
S03,2017-07-27,SPY,239.11322,0.0
S03,2017-07-28,SPY,238.83271800000003,0.0
S03,2017-07-31,SPY,238.697281,0.0
S03,2017-08-01,SPY,239.229309,0.0
S03,2017-08-02,SPY,239.345352,0.0
S03,2017-08-03,SPY,238.881073,0.0
S03,2017-08-04,SPY,239.316345,0.0
S03,2017-08-07,SPY,239.761276,0.0
S03,2017-08-08,SPY,239.171234,0.0
S03,2017-08-09,SPY,239.161591,0.0
S03,2017-08-10,SPY,235.785721,0.0
S03,2017-08-11,SPY,236.133987,0.0
S03,2017-08-14,SPY,238.474792,0.0
S03,2017-08-15,SPY,238.445786,0.0
S03,2017-08-16,SPY,238.86171,0.0
S03,2017-08-17,SPY,235.13765,0.0
S03,2017-08-18,SPY,234.770096,0.0
S03,2017-08-21,SPY,234.953873,0.0
S03,2017-08-22,SPY,237.41079700000003,0.0
S03,2017-08-23,SPY,236.55957,0.0
S03,2017-08-24,SPY,236.00824,0.0
S03,2017-08-25,SPY,236.55957,0.0
S03,2017-08-28,SPY,236.56926,0.0
S03,2017-08-29,SPY,236.840088,0.0
S03,2017-08-30,SPY,237.962112,0.0
S03,2017-08-31,SPY,239.393738,0.0
S03,2017-09-01,SPY,239.732269,0.0
S03,2017-09-05,SPY,238.010498,0.0
S03,2017-09-06,SPY,238.822998,0.0
S03,2017-09-07,SPY,238.794022,0.0
S03,2017-09-08,SPY,238.513504,0.0
S03,2017-09-11,SPY,241.057449,0.0
S03,2017-09-12,SPY,241.869965,0.0
S03,2017-09-13,SPY,241.986038,0.0
S03,2017-09-14,SPY,241.908661,0.0
S03,2017-09-15,SPY,242.234329,0.0
S03,2017-09-18,SPY,242.749542,0.0
S03,2017-09-19,SPY,242.992554,0.0
S03,2017-09-20,SPY,243.080032,0.0
S03,2017-09-21,SPY,242.428741,0.0
S03,2017-09-22,SPY,242.477341,0.0
S03,2017-09-25,SPY,241.981583,0.0
S03,2017-09-26,SPY,242.127396,0.0
S03,2017-09-27,SPY,243.070313,0.0
S03,2017-09-28,SPY,243.361938,0.0
S03,2017-09-29,SPY,244.217377,0.0
S03,2017-10-02,SPY,245.276947,0.0
S03,2017-10-03,SPY,245.80188,0.0
S03,2017-10-04,SPY,246.093521,0.0
S03,2017-10-05,SPY,247.551651,0.0
S03,2017-10-06,SPY,247.269714,0.0
S03,2017-10-09,SPY,246.86145,0.0
S03,2017-10-10,SPY,247.512741,0.0
S03,2017-10-11,SPY,247.901596,0.0
S03,2017-10-12,SPY,247.532166,0.0
S03,2017-10-13,SPY,247.833557,0.0
S03,2017-10-16,SPY,248.164032,0.0
S03,2017-10-17,SPY,248.339035,0.0
S03,2017-10-18,SPY,248.582062,0.0
S03,2017-10-19,SPY,248.650101,0.0
S03,2017-10-20,SPY,249.933243,0.0
S03,2017-10-23,SPY,248.961136,0.0
S03,2017-10-24,SPY,249.39859,0.0
S03,2017-10-25,SPY,248.164032,0.0
S03,2017-10-26,SPY,248.484833,0.0
S03,2017-10-27,SPY,250.516495,0.0
S03,2017-10-30,SPY,249.583298,0.0
S03,2017-10-31,SPY,249.972122,0.0
S03,2017-11-01,SPY,250.302612,0.0
S03,2017-11-02,SPY,250.399857,0.0
S03,2017-11-03,SPY,251.23587,0.0
S03,2017-11-06,SPY,251.62469500000003,0.0
S03,2017-11-07,SPY,251.449707,0.0
S03,2017-11-08,SPY,251.877396,0.0
S03,2017-11-09,SPY,250.963669,0.0
S03,2017-11-10,SPY,250.88588,0.0
S03,2017-11-13,SPY,251.119202,0.0
S03,2017-11-14,SPY,250.53595,0.0
S03,2017-11-15,SPY,249.281952,0.0
S03,2017-11-16,SPY,251.401093,0.0
S03,2017-11-17,SPY,250.662308,0.0
S03,2017-11-20,SPY,251.090027,0.0
S03,2017-11-21,SPY,252.732834,0.0
S03,2017-11-22,SPY,252.509308,0.0
S03,2017-11-24,SPY,253.09254500000003,0.0
S03,2017-11-27,SPY,252.966156,0.0
S03,2017-11-28,SPY,255.532486,0.0
S03,2017-11-29,SPY,255.376907,0.0
S03,2017-11-30,SPY,257.61276200000003,0.0
S03,2017-12-01,SPY,257.078094,0.0
S03,2017-12-04,SPY,256.766998,0.0
S03,2017-12-05,SPY,255.843536,0.0
S03,2017-12-06,SPY,255.892151,0.0
S03,2017-12-07,SPY,256.699005,0.0
S03,2017-12-08,SPY,258.098755,0.0
S03,2017-12-11,SPY,258.876465,0.0
S03,2017-12-12,SPY,259.333313,0.0
S03,2017-12-13,SPY,259.30419900000004,0.0
S03,2017-12-14,SPY,258.244568,0.0
S03,2017-12-15,SPY,260.395142,0.0
S03,2017-12-18,SPY,262.046326,0.0
S03,2017-12-19,SPY,261.039978,0.0
S03,2017-12-20,SPY,260.903168,0.0
S03,2017-12-21,SPY,261.440552,0.0
S03,2017-12-22,SPY,261.372162,0.0
S03,2017-12-26,SPY,261.059509,0.0
S03,2017-12-27,SPY,261.186523,0.0
S03,2017-12-28,SPY,261.723907,0.0
S03,2017-12-29,SPY,260.737061,0.0
S03,2018-01-02,SPY,262.603241,0.0
S03,2018-01-03,SPY,264.264221,0.0
S03,2018-01-04,SPY,265.378052,0.0
S03,2018-01-05,SPY,267.146545,0.0
S03,2018-01-08,SPY,267.635071,0.0
S03,2018-01-09,SPY,268.240875,0.0
S03,2018-01-10,SPY,267.830475,0.0
S03,2018-01-11,SPY,269.784576,0.0
S03,2018-01-12,SPY,271.543304,0.0
S03,2018-01-16,SPY,270.615112,0.0
S03,2018-01-17,SPY,273.19448900000003,0.0
S03,2018-01-18,SPY,272.735321,0.0
S03,2018-01-19,SPY,273.97616600000003,0.0
S03,2018-01-22,SPY,276.203827,0.0
S03,2018-01-23,SPY,276.7901,0.0
S03,2018-01-24,SPY,276.682617,0.0
S03,2018-01-25,SPY,276.799805,0.0
S03,2018-01-26,SPY,280.004608,0.0
S03,2018-01-29,SPY,278.148163,0.0
S03,2018-01-30,SPY,275.29519700000003,0.0
S03,2018-01-31,SPY,275.432007,0.0
S03,2018-02-01,SPY,275.119324,0.0
S03,2018-02-02,SPY,269.130005,0.0
S03,2018-02-05,SPY,257.87426800000003,0.0
S03,2018-02-06,SPY,262.954987,0.0
S03,2018-02-07,SPY,261.528473,0.0
S03,2018-02-08,SPY,251.718857,0.0
S03,2018-02-09,SPY,255.500046,0.0
S03,2018-02-12,SPY,259.251923,0.0
S03,2018-02-13,SPY,259.89682,0.0
S03,2018-02-14,SPY,263.404419,0.0
S03,2018-02-15,SPY,266.76547200000005,0.0
S03,2018-02-16,SPY,266.843628,0.0
S03,2018-02-20,SPY,265.172852,0.0
S03,2018-02-21,SPY,263.853851,0.0
S03,2018-02-22,SPY,264.195831,0.0
S03,2018-02-23,SPY,268.406952,0.0
S03,2018-02-26,SPY,271.523773,0.0
S03,2018-02-27,SPY,268.13336200000003,0.0
S03,2018-02-28,SPY,265.417175,0.0
S03,2018-03-01,SPY,261.5578,0.0
S03,2018-03-02,SPY,262.906128,0.0
S03,2018-03-05,SPY,265.944763,0.0
S03,2018-03-06,SPY,266.618958,0.0
S03,2018-03-07,SPY,266.521271,0.0
S03,2018-03-08,SPY,267.81097400000004,0.0
S03,2018-03-09,SPY,272.471497,0.0
S03,2018-03-12,SPY,272.129547,0.0
S03,2018-03-13,SPY,270.37085,0.0
S03,2018-03-14,SPY,268.983398,0.0
S03,2018-03-15,SPY,268.690277,0.0
S03,2018-03-16,SPY,268.981689,0.0
S03,2018-03-19,SPY,265.34222400000004,0.0
S03,2018-03-20,SPY,265.793518,0.0
S03,2018-03-21,SPY,265.283417,0.0
S03,2018-03-22,SPY,258.652069,0.0
S03,2018-03-23,SPY,253.138992,0.0
S03,2018-03-26,SPY,260.064667,0.0
S03,2018-03-27,SPY,255.640488,0.0
S03,2018-03-28,SPY,254.885086,0.0
