Date,AAPL,AMZN,AYX,BABA,CRM,FB,GOOGL,MSFT,S02,TEAM
2018-04-25,1.4636873102826478,2.5764263068398563,1.445381821254436,1.785091752946819,1.5742452375629976,1.5246967887114848,1.4192785508631867,1.7858851114670187,1.7269666278343698,1.789479770488042
2018-04-26,1.4687854988767177,2.6783948844316945,1.4292972896607106,1.8236837228481826,1.6213438050053477,1.6628542519573601,1.4474702617945512,1.8236113293495044,1.7794029305687276,1.8176989625344857
2018-04-27,1.4517918456233674,2.7748408772179713,1.3680864157145434,1.857871344345871,1.6131585751284416,1.6574118989217592,1.4310157538718293,1.853791847238153,1.7900551413475714,1.7975887057579334
2018-04-30,1.4780871129213855,2.7633894842546405,1.3962344577023196,1.8723432452305224,1.6234906933537043,1.6422308496080764,1.4131602308894144,1.8092945797568412,1.787221392227565,1.8157527856339706
2018-05-01,1.496903905126429,2.7375518981261173,1.42131278370328,1.8519828492950732,1.632182027053701,1.6399901742358904,1.4304664052227614,1.812535727587075,1.7847525349064002,1.7829768360268325
2018-05-02,1.563029817855201,2.7157866495522485,1.4217435289094023,1.8721018520815733,1.6283372182145917,1.6608367640446777,1.410261950681401,1.7841077564407846,1.7892574239662684,1.7902684945390306
2018-05-03,1.565862377669701,2.7199388471897383,1.4553483328732144,1.8824193052809888,1.6494173573638349,1.6414994538076086,1.410605564999254,1.7947920510994102,1.799157355984076,1.85430858813204
2018-05-04,1.6272965051309094,2.735285295621194,1.4083877132819649,1.9488637245201306,1.6588304643219454,1.6659304304949976,1.4445545922547416,1.8155885134701542,1.8300657447813742,1.9018630895355115
2018-05-07,1.6390698382198166,2.768487042360885,1.4596567327634569,2.015514544410527,1.6833575820309714,1.6787590663176837,1.456182447167059,1.8358127324861808,1.8606265553581258,1.984924920283908
2018-05-08,1.646948386959951,2.7550783566351567,1.4768899014930537,2.02541921694234,1.706956658892108,1.6877202174541868,1.4549866762132162,1.8279901202339783,1.8660880161245064,2.002995599114226
2018-05-09,1.6585448114397918,2.7820860189639736,1.5070481406439662,2.0163398065395888,1.7199493633417207,1.7229990225634955,1.4967151783564467,1.8495499294360949,1.8882260530777735,2.0381859618557963
2018-05-10,1.6822685030573508,2.78395450807386,1.4092493760267584,2.0218082011796232,1.7317488951433306,1.7500711701134442,1.51942123996933,1.8680569527551325,1.901506497480428,2.069888962791444
2018-05-11,1.6758704147086756,2.773279599035117,1.4217435289094023,2.00530021415584,1.731881606880461,1.7638431445788383,1.516548671003625,1.864050046387283,1.8977402273921695,2.0565737658044734
2018-05-14,1.6719604154106953,2.7709092980801726,1.4734433366801543,2.0494588932144313,1.692903294662886,1.7605416008216652,1.5209743835583127,1.8703462559972615,1.893763012125188,1.9808034984592724
2018-05-15,1.6567648600959777,2.726928732773053,1.3403164426095469,2.028514483854525,1.6987368173874102,1.7386575328219998,1.491107453165203,1.8567999879116892,1.8697325164640384,1.9592454261200314
2018-05-16,1.6722268612548192,2.7462372990433033,1.375644572062946,2.043990663653648,1.7072218702397155,1.7280926795809952,1.49003533663424,1.8615903797310918,1.8773467336890584,1.9582943677949631
2018-05-17,1.6616523277640391,2.7366868216276834,1.396755223144114,2.022427217419229,1.6711603260133605,1.7333750401717545,1.4861456830322621,1.8430032675641723,1.865864920377263,1.9541729459703279
2018-05-18,1.6556096742890523,2.723900965028533,1.3291147838440929,2.0119033738860126,1.6832249763571676,1.7231875752116277,1.470174496410733,1.8464524428007092,1.8628546548634406,2.009970322726071
2018-05-21,1.6673395283913874,2.7430883029385993,1.4070952622479116,2.039141440015016,1.675402859068471,1.7402610934341949,1.489925440528647,1.8702133178224345,1.8747379641855841,1.9494175909389837
2018-05-22,1.6631630922362584,2.7360639907709534,1.3579804857946776,2.0208795065822374,1.6630729841191403,1.7337524284526324,1.4779677296157625,1.8682971998974096,1.8657029134567151,1.9548070376920414
2018-05-23,1.6738264799519733,2.7714628536109087,1.3726287955393057,2.0304748205973198,1.6982063814342796,1.762994086976606,1.4926055648594956,1.8905250176076223,1.88946343198226,1.9953868471866698
2018-05-24,1.6719604154106953,2.773556271261153,1.39890950925551,2.036355686381361,1.7068241460237144,1.7538442416996642,1.4919045779065023,1.8838183526522496,1.8924866397650484,2.0264557564006043
2018-05-25,1.6757815514967658,2.7858058894309123,1.3997712150834407,2.0552366463711973,1.6964828921543882,1.7443171402013302,1.4900215783169533,1.8847764892202343,1.891619779184877,1.9953868471866698
2018-05-29,1.6697388980217782,2.790511855407957,1.4083877132819649,2.042855733484259,1.6821643165775586,1.7520521190065166,1.4680165036570636,1.8780698242648621,1.8852284175347256,1.9880951569714704
2018-05-30,1.6661842077798323,2.8113083290333716,1.4454392113080883,2.0426493431504578,1.7142485523543265,1.770257396460438,1.4809364363697746,1.8960820156882536,1.9009587027946466,2.01060425593278
2018-05-31,1.6605858613774187,2.8194919181054985,1.465688328893875,2.0429588564289873,1.7146462765703272,1.8090262979750522,1.5119029985539634,1.8939741928441596,1.911724218841081,2.022334461387972
2018-06-01,1.670223142351082,2.785994376250343,1.46215958888175,2.0713260673154488,1.7089401869176493,1.80546486167255,1.543538150022425,1.9039478785492394,1.9115594461515812,1.9802944317112532
2018-06-04,1.6841824866654331,2.826268504230067,1.4667379837681207,2.1180561026906584,1.7368288277173591,1.798856836250948,1.5680716199998634,1.9205712405034416,1.9329966670367578,1.9929785868503809
2018-06-05,1.6971762478224228,2.8790168871954047,1.508775507776485,2.1121768167690953,1.7560760213024065,1.7956924843732616,1.5653245042375106,1.9303943787586044,1.9508397490899718,2.0625874344075226
2018-06-06,1.7030585102018787,2.877998617934727,1.613661418937775,2.1114673313186625,1.774799573738198,1.7808012294786335,1.559789432189296,1.9360612222780385,1.9586694280473473,2.0981653517001484
2018-06-07,1.6984932798440004,2.867051868671129,1.5337482605244819,2.0640276584430453,1.7402332218667835,1.7513910834286872,1.5427494414661833,1.9056478723138592,1.9240918361537753,1.9731787678158372
2018-06-08,1.6830411790759636,2.8580397250985787,1.5570563240253328,2.078725944203608,1.748351014838871,1.7599536438749426,1.540423821774373,1.9198155070828613,1.928381823767714,1.9886474006063135
2018-06-11,1.6789149179565774,2.866746284025307,1.6411315385276362,2.0851119417307293,1.7542429695869906,1.7826626014392142,1.5515618611502204,1.9088594476768208,1.9367295885397984,1.9908129782597144
2018-06-12,1.6881333074809424,2.883090167900114,1.6498719895030167,2.1193739198123804,1.7840957262359414,1.7906666302370033,1.5614757510180595,1.913770729911448,1.9555370524934692,2.04835632317755
2018-06-13,1.6742616167259754,2.893459932538535,1.6248992367550206,2.0944376531752873,1.7872381885175173,1.7907597933010766,1.5560904198496885,1.9050812587288446,1.9497601060287888,2.0461907145868836
2018-06-14,1.6751395463239525,2.925706415652649,1.6581963097880048,2.137417173216846,1.8122464822099802,1.8317105348538183,1.5776863612946637,1.91584863820185,1.9736051427294434,2.057018726602952
2018-06-15,1.6579315952389686,2.9123156154831165,1.661525938010656,2.1084263014354434,1.8122464822099802,1.8227758898782342,1.5765440546671887,1.8914803714282356,1.9611964478470767,2.045572093024327
2018-06-18,1.6570537988261005,2.9255877044680227,1.6898284854668768,2.1142042713912237,1.8304461840033956,1.8456710339656606,1.6096042428967958,1.9052702255548344,1.9769935794855955,2.060731291284462
2018-06-19,1.630276009352535,2.9442397322027225,1.6461260641043995,2.0722383367474206,1.8267800674792436,1.8380393596001825,1.6029540889702039,1.9052702255548344,1.9633992024213844,2.012159784322368
2018-06-20,1.6373875081300686,2.970206513131811,1.6581963097880048,2.0904843639967607,1.8191859156564119,1.8800138803947921,1.6102706025955882,1.9243494294514176,1.9791632586047487,2.027318982582503
2018-06-21,1.6282567721650887,2.9365004778187025,1.608250596185045,2.049735082558871,1.8053070356702285,1.8753603806908445,1.5903745930338977,1.9105592884318647,1.9606167045433762,2.0291751257055632
2018-06-22,1.6235156841899938,2.9118065843809613,1.5387429525868184,2.0477076279367425,1.767729076157942,1.8775941070837359,1.590170734482563,1.8967695873148425,1.9442252852699777,1.9858631395158248
2018-06-25,1.5993720919446932,2.8226704823765942,1.484635016409275,1.9386371641804256,1.7438993252976156,1.8274293895821818,1.5493587562292113,1.8586112942788566,1.8912387564340924,1.929866657877036
2018-06-26,1.6192138318236078,2.8700896859509273,1.5370780552327064,1.9403603769419226,1.7738829496805897,1.852092882171107,1.5403014729169235,1.871645434111072,1.9116970097914248,1.9567820479951985
2018-06-27,1.6168434299001764,2.818189894646487,1.4567487661290204,1.8754857823331295,1.7442921118061672,1.822682726814161,1.518977453935944,1.8425545650358663,1.8741911090147267,1.8794388840428191
2018-06-28,1.628607945780081,2.8876724797069784,1.5458185062080871,1.909544986569906,1.7691693413648055,1.8263124565832403,1.5323594373963652,1.863144929754459,1.9032070935286045,1.9218229069514579
2018-06-29,1.6251840230116725,2.8848722935499813,1.5882723690138114,1.880655430754286,1.7859287779513566,1.808536190091154,1.5356367863921334,1.862767149112055,1.9019622597094112,1.9341978441211038
2018-07-02,1.6433574329479161,2.9085988824450166,1.6382180826167714,1.8890688829035363,1.8386948447095066,1.8368294124491584,1.5532073421753654,1.8892134771856472,1.9282576777530434,1.9598757126787625
2018-07-03,1.6147361218400054,2.874960593598564,1.6357207157749065,1.8727488422605685,1.8047831850278522,1.7937379586556075,1.5180800095767744,1.8710788205260571,1.900707504042515,1.9484289862883417
2018-07-05,1.6277298829969955,2.884753373611807,1.6586124404783982,1.8943399892037847,1.8300533974948436,1.8469740045757663,1.5520922602969878,1.8844908940102523,1.9241260015708985,1.9614226997068722
2018-07-06,1.6502936157276742,2.903252714248961,1.6573638819216452,1.9489766029360476,1.8513953782633537,1.8914614524385052,1.5708457959579063,1.910937222083844,1.9542643903531665,2.01803792665728
2018-07-09,1.6732081047600058,2.9514357742124853,1.6927419829991348,1.9538421615465467,1.8561089865791376,1.9055151053074213,1.5874372304147863,1.9239716488090142,1.9703778652095743,2.004116033396789
2018-07-10,1.671188734387451,2.958309241074191,1.6577801790976119,1.951814858974392,1.8651434036088337,1.8943465943339546,1.587246819004621,1.9290718787434338,1.9696118308497503,2.001640990275782
2018-07-11,1.6495033396890815,2.9785567297511104,1.6565314124338921,1.8998137172989336,1.901804739063512,1.8850395949260597,1.5931217101561956,1.926427356868017,1.9689619158738958,2.0211316222781095
2018-07-12,1.6771589255755148,3.0491934911183236,1.703563628504594,1.9276895458034888,1.9399063528183744,1.9258042988676365,1.6336481528910305,1.9681746998902163,2.01436142640628,2.111777810430298
2018-07-13,1.6797928475545552,3.0770443271332204,1.7526769142411944,1.926371728681767,1.932704987504095,1.9295271823937892,1.6379456269301211,1.9915985724364116,2.0204639817308365,2.07867493625868
2018-07-16,1.6761054047305382,3.0930996151672563,1.7618336623925415,1.9295142265807426,1.9241944080234559,1.9286894500700853,1.627188411734549,1.9817757402004008,2.018103185660812,2.0684656076797
2018-07-17,1.6808463595205243,3.129487334206284,1.7718227135460682,1.9529299022512392,1.9249799679472388,1.9543768521988698,1.649722635342313,2.00142142379862,2.0377167965160607,2.1000214948232085
2018-07-18,1.671627694746936,3.1277731620794373,1.783476620432314,1.9339742273648275,1.9357163856518464,1.9485134053438986,1.6494915506819354,1.9857426090814123,2.0340254435827907,2.1105402888697946
2018-07-19,1.6846215890890337,3.07694239769728,1.743103993778061,1.8990027638327442,1.9268130327559752,1.936693469560875,1.6307106243585676,1.9721415878974247,2.015992283160181,2.099402873260652
2018-07-20,1.6807585638970244,3.0781813075785247,1.7959632049132785,1.898090504537436,1.9230158520979985,1.9539114743074768,1.6290515302789013,2.0074663539796096,2.023612824307966,2.0997123077909925
2018-07-23,1.6822510451014863,3.0583243458754996,1.828011511282544,1.8959617339495254,1.9320502822210144,1.962939282347134,1.6468940085261292,2.039579697708408,2.0273479473859033,2.0542344964497277
2018-07-24,1.6944546722839984,3.104555602589377,1.7697416438801699,1.9158296681312441,1.9116247291103112,1.9979335442788229,1.711015471802317,2.0337238682367875,2.039557746374551,1.9951441954410478
2018-07-25,1.7104335201560135,3.1628877848735715,1.8209359576612754,2.0068568784830956,1.9492024922227968,2.0242723712171644,1.7352087894897466,2.0936058870447734,2.0865926543832103,2.074343750014612
2018-07-26,1.7050780226385491,3.068507445806273,1.8321737338571278,1.9683375214122607,1.932181333261519,1.6404516691005775,1.7482099487698919,2.0707487810931675,2.0166270782541833,2.067537520649538
2018-07-27,1.6767198231519145,3.0842403691429836,1.746017491310319,1.9200870471204283,1.8842597425531769,1.6277011171397584,1.7038621461979455,2.0341015149958124,2.005303492364554,2.284407566748415
2018-07-30,1.66732584238055,3.0196624605866815,1.6361370129508728,1.8734584797609746,1.8072709551196682,1.5920553001005215,1.6727874240101954,1.9904653643925794,1.9555843516722453,2.1990208993685827
2018-07-31,1.6706619784044658,3.0166414233583865,1.6228182087105152,1.8978877306925614,1.7957487679981565,1.6062019764285198,1.6689522852052106,2.003877265741002,1.9627138782048246,2.2401675244657793
2018-08-01,1.7471070813859666,2.9915519672470867,1.6509545877272593,1.8496967244136933,1.779754265551111,1.580473638451091,1.6574620767140622,1.9788651687825822,1.9520030386463887,2.209783487848619
2018-08-02,1.7981764203170099,3.0534079993000702,1.731039699913884,1.823040026361314,1.8244808834361974,1.6239332214089721,1.668404392771619,2.002883990062401,1.9863035658015862,2.2589298980914396
2018-08-03,1.8033788411991671,3.035031059661077,1.7166243396777356,1.8054684569671917,1.8231881312998666,1.6369158851433534,1.6644119724426911,2.011635109612818,1.9822183370512267,2.234809066910643
2018-08-06,1.8127429672928121,3.0757468754474755,1.7907031485354756,1.783304434247706,1.844775977691101,1.7097475289450366,1.663753297311866,2.0133110079284102,2.0047344784447363,2.2779253221229134
2018-08-07,1.7957487560207348,3.100266258459465,1.8439596680544683,1.7962833905758335,1.8671391832196778,1.6924373229092435,1.6881784401728008,2.027275344207013,2.0158923898874854,2.2908903499140156
2018-08-08,1.7969625925532333,3.140283077788721,1.9140341412177646,1.7723223556291696,1.8765756559164426,1.7050516023033337,1.6955584272775948,2.0386333643263415,2.026931570422598,2.2966189323678994
2018-08-09,1.8110954911928736,3.160258162353932,2.2155547087280736,1.7690276851197981,1.8849781570002175,1.6858078779898806,1.6997659752946108,2.041984708511356,2.047781968488341,2.361142559049199
2018-08-10,1.8057009388614174,3.139916916178146,2.2035418217724114,1.7971819016813175,1.8809707106941151,1.65975053960576,1.6837021055456833,2.029509862726521,2.03913075077729,2.3539063247705734
2018-08-13,1.8173602777182407,3.1563961978145887,2.1967346673216603,1.7739196521307785,1.8672683860435346,1.6578170305356366,1.6784998167991436,2.014800498422178,2.035666573973412,2.3587306116116427
2018-08-14,1.8250169847341093,3.19543096375087,2.2059444151805665,1.7225031960025097,1.8946732163191362,1.6675770011407678,1.6912703095496835,2.039936597813673,2.0469347918706857,2.373203080168894
2018-08-15,1.8292803895735907,3.1337911336902673,2.1290626273962943,1.6955469942483028,1.8748951143341006,1.6530290745635023,1.6564269691290856,2.012274001307968,2.018509990818343,2.3409412668282443
2018-08-16,1.856079337640073,3.140283077788721,2.1799167136773576,1.717112009564132,1.8838146076877436,1.6085566533488178,1.6454579062826598,2.0119001865123605,2.0223671740855793,2.3548108012907534
2018-08-17,1.8931451691808878,3.133125257587925,2.1879252248960195,1.724999143382656,1.8746367216131339,1.600269925463677,1.634421400447625,2.0107787609774626,2.023423813715335,2.3523986729458333
2018-08-20,1.8746993575021058,3.1239533479458275,2.195132925035372,1.7600421846971668,1.8835562149667764,1.5883000999860986,1.6426213674493064,1.9975081189362873,2.0236695461462255,2.359333545706384
2018-08-21,1.8710448789660192,3.135122887559544,2.1835205437257548,1.7763158115346662,1.8812292973162694,1.5894049583657959,1.636518527750722,1.9808731625865712,2.025389035339865,2.389786345704218
2018-08-22,1.871131847142467,3.170878255639465,2.172709013538005,1.7756170261385413,1.8932512742856955,1.5987966827436872,1.6423525808392052,2.001059236957051,2.0374501139791064,2.4139072070362424
2018-08-23,1.874960270800171,3.167549074878596,2.1995376062056367,1.719508029194966,1.910960851341191,1.591983059465483,1.6415595117311979,2.010404795366466,2.0409488525130577,2.4913958313574165
2018-08-24,1.8807898043134046,3.1716938899445632,2.2592009346995594,1.7394756082361333,1.9687434178086938,1.608096248885632,1.6625165167611107,2.0261054315242872,2.0694238280104758,2.5963222233879906
2018-08-27,1.8962775580592108,3.208797674443469,2.2435843778657234,1.8035715169907016,1.9607287061709295,1.6339695470239641,1.6887565455927314,2.048534526631875,2.0923055629067555,2.6092872511790928
2018-08-28,1.911591112390486,3.2173534892231404,2.2527941257246287,1.7790114746403818,1.9776628982355902,1.6229203923597058,1.6747627270137453,2.0608705845542237,2.0961970109072725,2.6430567163444834
2018-08-29,1.9401300027215205,3.326017999195604,2.268010337082644,1.7821064294241837,2.0010602822050894,1.619605669900024,1.700021469838152,2.0937668144215142,2.129059704399394,2.6976303475231145
2018-08-30,1.9579670196277257,3.3331424942969825,2.2684108827712457,1.7431697101966444,1.9666750867803406,1.6356268299897416,1.6862964392135296,2.0924583966551564,2.1231571855519054,2.6922031265873048
2018-08-31,1.9805893995003576,3.3503376396848927,2.3244703411742145,1.7472629540783995,1.9736554519294878,1.6180404070571404,1.6558624837757387,2.0995610851428523,2.128365023971212,2.7139120404817727
2018-09-04,1.9869410226713555,3.3949487434454606,2.3853350664786044,1.7016371058558584,1.9805068081559651,1.5759620374888175,1.6283185607490396,2.087972524848252,2.1272333151355056,2.7708978603077803
2018-09-05,1.9739765999696608,3.320558092810067,2.3056504599380254,1.6396377130302968,1.9215606794492428,1.5393159396960883,1.61190500533483,2.0277875132708623,2.0734804293841904,2.641549064519742
2018-09-06,1.9411743047991452,3.259784086119123,2.3713202118885017,1.5961083807367624,1.923887597099749,1.4965009487677712,1.5915932193691706,2.0324602264938365,2.049817810837194,2.613508392866829
2018-09-07,1.925512605931722,3.249396854046502,2.402553365598729,1.6210678545382218,1.9445702739727313,1.5011967372964212,1.5829899077801937,2.022554011872743,2.052244482024028,2.623458358218269
2018-09-10,1.8996708690043194,3.2276574102118136,2.455810045287946,1.5610653394222511,1.956075258672289,1.5116933292615475,1.5795890489377682,2.044422469620578,2.048985299503546,2.6521019338146963
2018-09-11,1.9477000046225763,3.307790814430186,2.48143724114511,1.5720475677976307,1.9757237700310948,1.527898676917643,1.5996587937379332,2.0791877546139808,2.085336996188141,2.7283845090390235
2018-09-12,1.9235114960761917,3.3125348570642545,2.472227493286204,1.611982725879965,2.0084284238735015,1.4916209634652056,1.5749377894780032,2.087972524848252,2.082306617247486,2.700947012690671
2018-09-13,1.9699743714898792,3.312318451991846,2.428581107144494,1.6526166693584243,2.044752553601559,1.4857281491133738,1.5891063675453625,2.1104019027346963,2.108917442057711,2.8167276053830457
2018-09-14,1.947612764615773,3.2795592234170186,2.4245767314074946,1.6447295355399005,2.035833254149103,1.4945674396976476,1.5835141889338367,2.1189995487740414,2.1030369397822697,2.8396425985255878
2018-09-17,1.8957554771701681,3.1760884318531764,2.2744171460575737,1.5863243069417485,2.0026114270623876,1.4785462796079296,1.5591157942060336,2.0960096654913096,2.050783991574368,2.747078360493829
2018-09-18,1.8988877345176733,3.2310532395069234,2.3525001704820885,1.5639605684966935,2.016572338335122,1.4759681785082428,1.5689020634237414,2.116009068113032,2.0671913785082854,2.785973474018364
2018-09-19,1.9000188820096489,3.2067002739182184,2.2996439964389173,1.6236637396514686,1.9764993489231162,1.5013809340703361,1.5785270292196478,2.087785551468716,2.058629846642505,2.7114998819856244
2018-09-20,1.9144624652086484,3.236463158243336,2.3308771501491443,1.6561110555933656,2.010108965455843,1.5286352982776374,1.6017826691741621,2.122737809841655,2.087776555220083,2.753410088101047
2018-09-21,1.8938413267223642,3.1877072410813896,2.36170995838355,1.6436313186926361,2.010367552077997,1.5001839082471555,1.575636831464282,2.1356346370872235,2.0719215695559305,2.7344148751281674
2018-09-24,1.9210749929089894,3.219917023328034,2.4233754947672512,1.6289551381135883,2.052508678617169,1.523018700822614,1.5856382297143397,2.1432979817865974,2.095195381863094,2.788084029786618
2018-09-25,1.933256421423577,3.286817017251473,2.473028184237846,1.6398374287558668,2.053672034028456,1.5184149324168572,1.6049014506841883,2.1391859059233767,2.114399310887183,2.8426576911164774
2018-09-26,1.9178557673850367,3.2873162728505054,2.428581107144494,1.6513187268018008,2.046691681806055,1.5371982430595876,1.6051300344388486,2.130401286504495,2.1126188847170857,2.8450698496126257
2018-09-27,1.9572708620862487,3.350787110714827,2.3749240419368998,1.6605039429500013,2.073837731558316,1.5546004784258116,1.6230086248141877,2.138438295184087,2.13735117142335,2.8912011672645574
2018-09-28,1.964144706445828,3.3341745320099005,2.290834594055832,1.644929111492417,2.055740365056809,1.5142715684742871,1.622632192360036,2.1376906655928725,2.1239676331000235,2.8987389741198495
2018-10-01,1.9502208660747302,3.2715372846818127,2.1671145836325536,1.5980809678865988,2.0368454346151843,1.481903623130752,1.6072319856590962,2.1286212021924977,2.0875851648785426,2.8040722354747434
2018-10-02,1.9675554000717905,3.217592850561124,2.0972568796487208,1.5806204141490485,2.0037176333018833,1.4535317922320021,1.6060483502225251,2.1201517090428053,2.063892977033742,2.741967748540783
2018-10-03,1.9914977057336662,3.187315266998122,2.123214919403347,1.601730856576186,2.027162009515741,1.4818123132736896,1.6112217052699256,2.1205197968883556,2.0721930112113998,2.721461696221128
2018-10-04,1.9564854202277926,3.116575322204303,2.099547333094776,1.5401752438675278,1.9736478395294108,1.4491528966229743,1.5653930156246247,2.0766989955159385,2.0111969283115037,2.5096621426589487
2018-10-05,1.9247339345884054,3.0843064892436876,2.038469668842831,1.5253781978685779,1.9758140487168814,1.4352862418147996,1.5531046925223362,2.064547175404012,1.9934545322941069,2.5005809269078085
2018-10-08,1.9202716053326423,3.0431258525918463,1.9880805328485565,1.4909503449895027,1.8940138855277158,1.4345564015525607,1.5372656226991193,2.0409795808770648,1.9559412931174323,2.375493146498797
2018-10-09,1.9468740240013092,3.052755734206634,1.979682305342589,1.4495186457865357,1.8921027470802707,1.4404861507015003,1.5229691274269814,2.0669406099329475,1.9579805903050833,2.381352198542227
2018-10-10,1.8566831193948887,2.8649373674947665,1.8724144470682076,1.364188925076981,1.7558968066729068,1.3810057566919471,1.452470768604564,1.9546269634185252,1.8539848220432116,2.304014674302323
2018-10-11,1.8402923946376768,2.8063573104695867,1.7307904742275844,1.3998004923124847,1.7741171445385229,1.398977632975667,1.4505822428062176,1.9500239804333355,1.8455095064962423,2.2949331949004312
2018-10-12,1.906026461357716,2.919387883150979,1.7914864789479603,1.4529712010706806,1.8696778893405568,1.4025355061842462,1.4902135227725413,2.017412116344312,1.911081703848205,2.3936558416518303
2018-10-15,1.8652645430980084,2.8742408870007,1.7769804773820812,1.4220948069312094,1.808646325062197,1.4005284865155787,1.4661420841230313,1.9811404306576188,1.875756745757582,2.3371174028937047
2018-10-16,1.9063695664412157,2.970557641141273,1.9170776212284903,1.4757587801501295,1.8785968539644486,1.448514238498946,1.5068904403635646,2.043741530375331,1.9406812342169326,2.4267585702432117
2018-10-17,1.898131507271411,2.9897687889830173,1.9060072425713117,1.461356252991603,1.8731179487391039,1.4543528055096757,1.4995892667748125,2.0384019445752615,1.9402977307200688,2.4499012765423607
2018-10-18,1.853765286238668,2.890187615602991,1.8075193095080537,1.400984354639374,1.819986187370606,1.4133003170709695,1.4601177311919866,1.9977111805466605,1.8846627357408192,2.3989288566655413
2018-10-19,1.88199837293872,2.8792682224554778,1.6479537121928507,1.4099611207003995,1.7900439353388617,1.4053635482533622,1.4697861783136934,2.0006571832530016,1.8500208390770887,2.0558899647902997
2018-10-22,1.8934973616999187,2.9205142128131705,1.6933803962842107,1.4678669926899306,1.8213877577024677,1.4120231376645405,1.4780182213128854,2.0185168070047417,1.8792145984416455,2.1279544740164917
2018-10-23,1.9113468084478797,2.8868905178784012,1.7097950390702241,1.4466578046424927,1.7922099661462751,1.4084652553331858,1.482726142320019,1.9903463780573984,1.8679283612334279,2.122681459002781
2018-10-24,1.8457845580435694,2.716324527333918,1.6342113350788123,1.377210404473636,1.697923249935375,1.332290027604713,1.4058707916837239,1.8839246069614632,1.7691209566130734,1.9662487974407925
2018-10-25,1.88620324149487,2.9088765442446345,1.7754534956935155,1.4264352934869629,1.7939937539744808,1.377082890370047,1.467671509888179,1.9940288535844262,1.8579792531211343,2.063213596753788
2018-10-26,1.856168068270753,2.681411722390191,1.7132306619789248,1.4093692585898363,1.7267190023752816,1.3261777864605009,1.4412862094120504,1.9693565498264494,1.7955314234576363,2.0189788011052654
2018-10-29,1.8213275904322808,2.511776003654769,1.6884177916869438,1.3157533795501197,1.6690003252562857,1.296255092899064,1.376094164372971,1.9120950359088067,1.73118059650563,2.0192718049728615
2018-10-30,1.8304238058097213,2.4979675670238346,1.8506555401533582,1.344854207087296,1.6840351265817772,1.3339322001244633,1.395750222886185,1.9098857845821395,1.7554136221171368,2.089871499922772
2018-10-31,1.8781366094660705,2.6082886148865896,2.022818497814306,1.403549126622372,1.7486342792579805,1.384745985054171,1.450369412543484,1.9665947488929758,1.8291777354787244,2.223747726571552
2018-11-01,1.8824575521668252,2.6720496703496113,1.9906531652015318,1.477125305755918,1.757533922335948,1.373992458502409,1.4322450669753217,1.9245267354348852,1.835341066935129,2.196340220591145
2018-11-02,1.757592864863055,2.6720496703496113,1.9283421668857224,1.4413812758215852,1.7222799614780189,1.3613164703775418,1.413134938722293,1.9288874745721292,1.8041281909806852,2.188613767554807
2018-11-05,1.7076978475065328,2.6115185608133706,1.9415374371173053,1.41257125783412,1.7052826475920855,1.3461956448908792,1.3923498441591482,1.9534164924829742,1.7794736409602006,2.135100274327629
2018-11-06,1.7261651144855392,2.635599478943994,1.9485015708637787,1.4399164167596905,1.6865224612822427,1.3576041645854107,1.4106026880380995,1.9572320865406618,1.7842030218730078,2.062985768300388
2018-11-07,1.7785165713541111,2.816374587912964,2.1493628699576837,1.4893329529109258,1.785233395559926,1.3720004999201156,1.4616026887551643,2.034271218756271,1.871809874358717,2.220950706402853
2018-11-08,1.7723113115537672,2.815444150627755,2.136534208317368,1.4550539285302526,1.7862406756866107,1.338861667010141,1.4436531553964942,2.030455771307002,1.8557267598857714,2.17344668618732
2018-11-09,1.7381384461618798,2.747292502456266,2.1215062616647313,1.4146222109189859,1.7239168137175827,1.3125137159964182,1.4204282206737018,1.9908458417358763,1.8120683403786324,2.097326084214531
2018-11-12,1.6505811105598491,2.6260375752027754,2.0375696449269656,1.394797001705371,1.6430846295377872,1.281638462095508,1.3839487740810357,1.941787952522604,1.7487818420415366,2.0260702828257164
2018-11-13,1.6340897349367982,2.616925124412969,2.055163338569077,1.4354239440099414,1.6639852200157277,1.2871616039319422,1.3821155536430985,1.943059853860605,1.7593873549776433,2.089313405837654
2018-11-14,1.587931030930293,2.5653300124955165,2.1171077282936186,1.4692147699317084,1.6286054152430696,1.3058134678036892,1.390833134614555,1.9155052047051064,1.7476360799364812,2.071857151315692
2018-11-15,1.627119289554356,2.5981062395483496,2.221570394254237,1.525662920610346,1.6681401592558203,1.3024634161418538,1.412554722384409,1.9576582588882963,1.7883431867008097,2.1677234098994034
2018-11-16,1.6451407802268263,2.556345837029314,2.2116739049270215,1.504958799866042,1.66889557528343,1.2633487074849996,1.4088882801896847,1.9760888980292182,1.780035344257311,2.17344668618732
2018-11-19,1.5799403352593335,2.4262030884001256,1.9217444951164027,1.46032757350451,1.5235990368317,1.1910953017329111,1.3550132754109958,1.9091183738710344,1.6788345986005173,1.983431091810968
2018-11-20,1.5044540305839114,2.399202191635233,1.857967319010222,1.4256578262859352,1.5193181529513835,1.1990630093016592,1.3590092692912368,1.856016273096883,1.6554758599924018,2.009472475390885
2018-11-21,1.5027539236198344,2.4333261919640674,1.9210114245479808,1.4591556882082177,1.5560829332738437,1.2207029513887444,1.376128082559398,1.8815635781071174,1.6834762018768936,2.0641304693448683
