Date,Open,High,Low,Close,Volume,Market Cap,cons_date,date_diff,pos_chg,cum_pos,cost,market_value,cum_cost,pct_return
2018-07-19,7378.2,7494.46,7295.46,7466.86,5111629824,126585470976,1900-01-01,-43298 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.337733924512677,7.0,-0.09460943935533184
2018-07-20,7467.4,7594.67,7323.26,7354.13,4936869888,128131997696,1900-01-01,-43299 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.242050766490388,7.0,-0.1082784619299445
2018-07-21,7352.72,7437.64,7262.41,7419.29,3726609920,126178377728,1900-01-01,-43300 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.297357380317518,7.0,-0.10037751709749743
2018-07-22,7417.8,7537.95,7383.82,7418.49,3695460096,127307890688,1900-01-01,-43301 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.2966783549789405,7.0,-0.10047452071729424
2018-07-23,7414.71,7771.5,7409.1,7711.11,5132480000,127271731200,1900-01-01,-43302 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.545048848197093,7.0,-0.06499302168612953
2018-07-24,7716.51,8424.27,7705.5,8424.27,7277689856,132468064256,1900-01-01,-43303 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,7.150365986271929,7.0,0.02148085518170406
2018-07-25,8379.66,8416.87,8086.36,8181.39,5845400064,143869018112,1900-01-01,-43304 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.9442138934798265,7.0,-0.007969443788596209
2018-07-26,8176.85,8290.33,7878.71,7951.58,4899089920,140404998144,1900-01-01,-43305 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.7491553771567325,7.0,-0.03583494612046678
2018-07-27,7950.4,8262.66,7839.76,8165.01,5195879936,136532811776,1900-01-01,-43306 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.930310849672454,7.0,-0.009955592903935218
2018-07-28,8169.06,8222.85,8110.77,8192.15,3988750080,140305137664,1900-01-01,-43307 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.953346784283692,7.0,-0.006664745102329728
2018-07-29,8205.82,8272.26,8141.18,8218.46,4107190016,140951371776,1900-01-01,-43308 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.975678230106157,7.0,-0.00347453855626334
2018-07-30,8221.58,8235.5,7917.5,8180.48,5551400000,141239444979,1900-01-01,-43309 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.943441502157194,7.0,-0.008079785406115092
2018-07-31,8181.2,8181.53,7696.93,7780.44,5287530000,140559547538,1900-01-01,-43310 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.603894881601558,7.0,-0.05658644548549163
2018-08-01,7769.04,7769.04,7504.95,7624.91,4797620000,133492645169,1900-01-01,-43311 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.471883867965378,7.0,-0.07544516171923177
2018-08-02,7634.19,7712.77,7523.44,7567.15,4214110000,131189721712,1900-01-01,-43312 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.422858238520088,7.0,-0.08244882306855883
2018-08-03,7562.14,7562.14,7328.65,7434.39,4627150000,129965898111,1900-01-01,-43313 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,6.310173983583167,7.0,-0.09854657377383336
2018-08-04,7438.67,7497.49,6984.07,7032.85,4268390000,127859350021,1900-01-01,-43314 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,5.969354190517699,7.0,-0.14723511564032865
2018-08-05,7031.08,7102.77,6940.7,7068.48,3679110000,120869247490,1900-01-01,-43315 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,5.99959628153459,7.0,-0.14291481692363006
2018-08-06,7062.94,7166.55,6890.54,6951.8,3925900000,121430864537,1900-01-01,-43316 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,5.900560435903075,7.0,-0.1570627948709893
2018-08-07,6958.32,7146.56,6748.24,6753.12,4682800000,119643646094,1900-01-01,-43317 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,5.731924493067374,7.0,-0.18115364384751798
2018-08-08,6746.85,6746.85,6226.22,6305.8,5064430000,116020470612,1900-01-01,-43318 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,5.352247475001814,7.0,-0.23539321785688372
2018-08-09,6305.56,6625.73,6249.07,6568.23,4267040000,108444366975,1900-01-01,-43319 days +00:00:00.000000000,0.0,0.0008487816732217663,0.0,5.574993249505401,7.0,-0.20357239292779983
2018-08-10,6571.42,6591.26,6124.52,6184.71,4528680000,113028788092,1900-01-01,-43320 days +00:00:00.000000000,0.00016168906868713325,0.0010104707419088996,0.9999999999999999,6.249468502191391,8.0,-0.21881643722607613
2018-08-11,6185.79,6455.74,6109.03,6295.73,4047850000,106409456302,1900-01-01,-43321 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.361650963958116,8.0,-0.2047936295052355
2018-08-12,6283.65,6409.85,6237.5,6322.69,5665250000,108106451582,1900-01-01,-43322 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.38889325515998,8.0,-0.20138834310500253
2018-08-13,6341.36,6537.05,6225.72,6297.57,4083980000,109111523954,1900-01-01,-43323 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.363510230123229,8.0,-0.2045612212345964
2018-08-14,6287.66,6287.94,5971.05,6199.71,5301700000,108199097492,1900-01-01,-43324 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.264625563320024,8.0,-0.216921804584997
2018-08-15,6221.42,6588.49,6221.42,6308.52,4895450000,107070056730,1900-01-01,-43325 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.3745748847471315,8.0,-0.20317813940660856
2018-08-16,6294.23,6473.5,6276.41,6334.73,4328420000,108335763931,1900-01-01,-43326 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.401059322892563,8.0,-0.19986758463842957
2018-08-17,6340.91,6582.5,6324.97,6580.63,4992990000,109151601195,1900-01-01,-43327 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.649534078327962,8.0,-0.16880824020900476
2018-08-18,6583.43,6617.35,6353.73,6423.76,3984520000,113338906417,1900-01-01,-43328 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.491021533044713,8.0,-0.18862230836941085
2018-08-19,6422.57,6537.98,6361.55,6506.07,3311170000,110582598384,1900-01-01,-43329 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.574193379811234,8.0,-0.17822582752359573
2018-08-20,6500.51,6536.92,6297.93,6308.53,3665100000,111936076638,1900-01-01,-43330 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.37458498945455,8.0,-0.20317687631818127
2018-08-21,6301.07,6500.87,6298.24,6488.76,3377180000,108513649180,1900-01-01,-43331 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.556702131268792,8.0,-0.18041223359140102
2018-08-22,6486.25,6816.79,6310.11,6376.71,4668110000,111714827567,1900-01-01,-43332 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.4434788846379,8.0,-0.19456513942026255
2018-08-23,6371.34,6546.54,6371.34,6534.88,3426180000,109748424726,1900-01-01,-43333 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.60330504188563,8.0,-0.17458686976429627
2018-08-24,6551.52,6719.96,6498.64,6719.96,4097820000,112864138781,1900-01-01,-43334 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.790322966798129,8.0,-0.15120962915023384
2018-08-25,6719.95,6789.63,6700.96,6763.19,3312600000,115778181501,1900-01-01,-43335 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.834005616970851,8.0,-0.14574929787864366
2018-08-26,6754.64,6774.75,6620.75,6707.26,3295500000,116387236698,1900-01-01,-43336 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.777489988375886,8.0,-0.15281375145301423
2018-08-27,6710.8,6884.64,6689.71,6884.64,4019000000,115646248487,1900-01-01,-43337 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.956727288575687,8.0,-0.13040908892803915
2018-08-28,6891.08,7109.56,6882.34,7096.28,4659940000,118768797345,1900-01-01,-43338 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.170583316393286,8.0,-0.1036770854508392
2018-08-29,7091.71,7113.3,6970.82,7047.16,4145880000,122240446825,1900-01-01,-43339 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.120948993550721,8.0,-0.10988137580615986
2018-08-30,7043.76,7072.69,6834.69,6978.23,4463250000,121426092460,1900-01-01,-43340 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.05129724531094,8.0,-0.11858784433613245
2018-08-31,6973.97,7057.17,6920.16,7037.58,4495650000,120236411575,1900-01-01,-43341 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.1112686838432335,8.0,-0.11109141451959581
2018-09-01,7044.81,7242.29,7038.05,7193.25,4116050000,121471295533,1900-01-01,-43342 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.268568664236192,8.0,-0.09142891697047595
2018-09-02,7189.58,7306.31,7132.16,7272.72,4329540000,123981305470,1900-01-01,-43343 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.348870774095693,8.0,-0.08139115323803836
2018-09-03,7279.03,7317.94,7208.15,7260.06,4087760000,125536575445,1900-01-01,-43344 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.336078214503126,8.0,-0.08299022318710925
2018-09-04,7263.0,7388.26,7255.44,7361.66,4273640000,125273528713,1900-01-01,-43345 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,7.43874204188107,8.0,-0.07015724476486629
2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000,126983440721,1900-01-01,-43346 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.86395596976103,8.0,-0.1420055037798712
2018-09-06,6755.14,6755.14,6404.72,6529.17,5523470000,116535447253,1900-01-01,-43347 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.597535253949331,8.0,-0.17530809325633367
2018-09-07,6528.92,6555.29,6396.87,6467.07,4264680000,112645200318,1900-01-01,-43348 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.534785020876787,8.0,-0.18315187239040165
2018-09-08,6460.17,6534.25,6197.52,6225.98,3835060000,111471362532,1900-01-01,-43349 days +00:00:00.000000000,0.0,0.0010104707419088996,0.0,6.2911706297099705,8.0,-0.21360367128625368
2018-09-09,6223.38,6446.26,6201.22,6300.86,3671890000,107397286192,1900-01-01,-43350 days +00:00:00.000000000,0.00015870849376116913,0.0011691792356700688,1.0,7.366834678864109,9.0,-0.18146281345954351
2018-09-10,6301.57,6374.98,6292.76,6329.7,3714100000,108759350260,1900-01-01,-43351 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.400553808020834,9.0,-0.17771624355324067
2018-09-11,6331.88,6398.92,6260.21,6321.2,3849910000,109293238395,1900-01-01,-43352 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.390615784517639,9.0,-0.178820468386929
2018-09-12,6317.01,6363.87,6265.09,6351.8,4064230000,109047547377,1900-01-01,-43353 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.426392669129143,9.0,-0.17484525898565073
2018-09-13,6354.24,6535.41,6354.24,6517.31,4210910000,109703600477,1900-01-01,-43354 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.619903524424896,9.0,-0.15334405284167818
2018-09-14,6515.41,6596.1,6456.17,6512.71,4076220000,112498115992,1900-01-01,-43355 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.614525299940814,9.0,-0.1539416333399095
2018-09-15,6509.4,6561.72,6493.55,6543.2,3216300000,112405369809,1900-01-01,-43356 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.650173574836393,9.0,-0.14998071390706746
2018-09-16,6536.68,6544.33,6460.1,6517.18,3273730000,112887643665,1900-01-01,-43357 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.619751531124259,9.0,-0.15336094098619346
2018-09-17,6514.06,6540.21,6257.52,6281.2,3910780000,112508446995,1900-01-01,-43358 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.3438486150908355,9.0,-0.18401682054546276
2018-09-18,6280.91,6384.18,6265.71,6371.3,4180090000,108492112339,1900-01-01,-43359 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.449191664224709,9.0,-0.17231203730836564
2018-09-19,6371.85,6448.46,6208.34,6398.54,4431340000,110074137715,1900-01-01,-43360 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.481040106604362,9.0,-0.16877332148840418
2018-09-20,6398.85,6529.26,6395.95,6519.67,4348110000,110553109981,1900-01-01,-43361 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.622662787421077,9.0,-0.15303746806432483
2018-09-21,6513.87,6794.33,6496.36,6734.95,6531940000,112552829858,1900-01-01,-43362 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.87436369327613,9.0,-0.1250707007470967
2018-09-22,6735.05,6814.56,6616.8,6721.98,4509660000,116386818047,1900-01-01,-43363 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.8591994385894886,9.0,-0.1267556179345013
2018-09-23,6715.32,6766.15,6679.42,6710.63,4197500000,116058736872,1900-01-01,-43364 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.845929254264633,9.0,-0.12823008285948523
2018-09-24,6704.77,6713.56,6580.9,6595.41,4177310000,115889159338,1900-01-01,-43365 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.711216422730728,9.0,-0.1431981752521413
2018-09-25,6603.64,6603.64,6381.86,6446.47,4726180000,114153287747,1900-01-01,-43366 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.537078867370028,9.0,-0.16254679251444126
2018-09-26,6452.79,6585.91,6397.89,6495.0,4437300000,111559240252,1900-01-01,-43367 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.593819135677097,9.0,-0.1562423182581003
2018-09-27,6495.29,6712.1,6464.95,6676.75,4606810000,112305283440,1900-01-01,-43368 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.806317461760131,9.0,-0.13263139313776318
2018-09-28,6678.75,6785.03,6598.32,6644.13,5014430000,115489513453,1900-01-01,-43369 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.7681788350925745,9.0,-0.13686901832304732
2018-09-29,6643.1,6643.1,6511.65,6601.96,4363690000,114885697090,1900-01-01,-43370 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.718874546724368,9.0,-0.1423472725861814
2018-09-30,6604.71,6643.78,6566.54,6625.56,4002280000,114234369232,1900-01-01,-43371 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.746467176686181,9.0,-0.1392814248126465
2018-10-01,6619.85,6653.3,6549.08,6589.62,4000970000,114509724600,1900-01-01,-43372 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.704446874956198,9.0,-0.1439503472270891
2018-10-02,6593.24,6611.84,6537.9,6556.1,3979260000,114062551875,1900-01-01,-43373 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.665255986976538,9.0,-0.1483048903359402
2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000,113392236466,1900-01-01,-43374 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.602693206075832,9.0,-0.15525631043601862
2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000,112435991226,1900-01-01,-43375 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.689329387438984,9.0,-0.14563006806233514
2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000,113767335788,1900-01-01,-43376 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.742866104640316,9.0,-0.1396815439288538
2018-10-06,6622.45,6628.54,6577.8,6588.31,3259740000,114614282649,1900-01-01,-43377 days +00:00:00.000000000,0.0,0.0011691792356700688,0.0,7.702915250157472,9.0,-0.14412052776028095
